"","representative","taxID","taxon","rank","score","kingdom","phylum","class","order","family","genus","species"
"95","7158c1ef6cd649586dde78eae8975647ec697353",504568,"Salmoninae","subfamily",NA,"Metazoa","Chordata","Actinopteri","Salmoniformes","Salmonidae","",""
"96","bf3f0a06ed952a45b51678c68ba998fa4c50aaa8",8015,"Salmonidae","family",1,"Metazoa","Chordata","Actinopteri","Salmoniformes","Salmonidae","",""
"97","81bf1dae5905f025cc4ee8e793bd4e4e38d060ec",504568,"Salmoninae","subfamily",1,"Metazoa","Chordata","Actinopteri","Salmoniformes","Salmonidae","",""
"98","1bdef3d273b53516a362ab9f88c0a77177ef9aae",504568,"Salmoninae","subfamily",1,"Metazoa","Chordata","Actinopteri","Salmoniformes","Salmonidae","",""
"99","bf31efca2ad270bf263432372c1d998a4801dfaa",33213,"Bilateria","clade",1,"Metazoa","","","","","",""
"100","f41d3ae0688313b09421b56104781b5ae1f53b9b",33213,"Bilateria","clade",1,"Metazoa","","","","","",""
"101","a5848c654995a349172ca55d7762b5f42583e4d4",33213,"Bilateria","clade",1,"Metazoa","","","","","",""
"102","f3bcc4cfa9ac8889210ea87a767e4706aa5986c6",8092,"Cottidae","family",NA,"Metazoa","Chordata","Actinopteri","Perciformes","Cottidae","",""
"103","78ea056239343a0cf4431089cf1b957878ac7bd3",8092,"Cottidae","family",NA,"Metazoa","Chordata","Actinopteri","Perciformes","Cottidae","",""
"104","58dfe6cfe0d9f0558857a59dc84f7bd0d0e8366d",504568,"Salmoninae","subfamily",1,"Metazoa","Chordata","Actinopteri","Salmoniformes","Salmonidae","",""
"105","ff9ff0ca4ba343a8d3f43bae4352ff6537f46f68",8092,"Cottidae","family",NA,"Metazoa","Chordata","Actinopteri","Perciformes","Cottidae","",""
"106","0519012de10685bbddbe901a2916558dc1061470",504568,"Salmoninae","subfamily",NA,"Metazoa","Chordata","Actinopteri","Salmoniformes","Salmonidae","",""
"107","458daec92a3e262bbc2c8850ec487cf49e467645",33213,"Bilateria","clade",1,"Metazoa","","","","","",""
"108","7c3a071d9b4e988f7367ae8ae7bf3ada64fdd9af",33213,"Bilateria","clade",1,"Metazoa","","","","","",""
"109","e3caf0468fe15233a4cdfe108bb8c61536922644",9653,"Procyon","genus",NA,"Metazoa","Chordata","Mammalia","Carnivora","Procyonidae","Procyon",""
"110","4cb33f5e8812691c7464f92f59effddf0b19b923",8016,"Oncorhynchus","genus",NA,"Metazoa","Chordata","Actinopteri","Salmoniformes","Salmonidae","Oncorhynchus",""
"111","2c753ecadecff44576c280a2c44a93bd3e326c95",504568,"Salmoninae","subfamily",NA,"Metazoa","Chordata","Actinopteri","Salmoniformes","Salmonidae","",""
"112","565e6e05e652d8b40947e7f139613ea6a19cf1b4",9172,"Sturnus vulgaris","species",NA,"Metazoa","Chordata","Aves","Passeriformes","Sturnidae","Sturnus","Sturnus vulgaris"
"113","795f5275759ee728461d4b3f6f786ce2bc488fdc",504568,"Salmoninae","subfamily",1,"Metazoa","Chordata","Actinopteri","Salmoniformes","Salmonidae","",""
"114","694f3d906d07503556174be6ead3eb573ee249f6",504568,"Salmoninae","subfamily",1,"Metazoa","Chordata","Actinopteri","Salmoniformes","Salmonidae","",""
"115","378a7915511fb868b61f73e71c94926c73113a8c",504568,"Salmoninae","subfamily",1,"Metazoa","Chordata","Actinopteri","Salmoniformes","Salmonidae","",""
"116","a3e42689c9186805e19bb44e2aaf359a21e08eac",8015,"Salmonidae","family",1,"Metazoa","Chordata","Actinopteri","Salmoniformes","Salmonidae","",""
"117","af70f4cc146d05100a9d955f1aa532d20e9d4c40",504568,"Salmoninae","subfamily",1,"Metazoa","Chordata","Actinopteri","Salmoniformes","Salmonidae","",""
"118","875ec6fa66a7fba5e435e194a34b2513a3b83e14",8092,"Cottidae","family",NA,"Metazoa","Chordata","Actinopteri","Perciformes","Cottidae","",""
"119","ca887be3f2248725c975e9e0501e04efb64e8708",7746,"Petromyzontidae","family",1,"Metazoa","Chordata","Hyperoartia","Petromyzontiformes","Petromyzontidae","",""
"120","f0bf0562b2ed12e94effab09c2bc98b700d3e86b",38609,"Diprotodontia","order",0.9998,"Metazoa","Chordata","Mammalia","Diprotodontia","","",""
"121","b3bb0d2f11d6d4f98dd547f116019c3956fce2cb",8016,"Oncorhynchus","genus",NA,"Metazoa","Chordata","Actinopteri","Salmoniformes","Salmonidae","Oncorhynchus",""
"122","de31ec941c0b884ad891cbfb4352493de8d5eb73",9126,"Passeriformes","order",0.9952,"Metazoa","Chordata","Aves","Passeriformes","","",""
"123","c04dff315366b3657a92b0845c59656d74103835",7746,"Petromyzontidae","family",1,"Metazoa","Chordata","Hyperoartia","Petromyzontiformes","Petromyzontidae","",""
"124","8b85827e232e22faa8b073a1af1a219f5722914a",8416,"Neobatrachia","suborder",1,"Metazoa","Chordata","Amphibia","Anura","","",""
"125","9ae667875c0d4096aeae989e19f8354069d82e79",9126,"Passeriformes","order",1,"Metazoa","Chordata","Aves","Passeriformes","","",""
"126","c00161ae125400ca30eab55280322fb4e29a4559",504568,"Salmoninae","subfamily",1,"Metazoa","Chordata","Actinopteri","Salmoniformes","Salmonidae","",""
"127","a7b0895bdc8567211662366164bfb7a2c34d5082",33213,"Bilateria","clade",1,"Metazoa","","","","","",""
"128","b716bc85eda9f54c614030aa89e1d2ec31c52412",8092,"Cottidae","family",NA,"Metazoa","Chordata","Actinopteri","Perciformes","Cottidae","",""
"129","4217293c1c4b4cf901a58e44c89811a94a02d15b",8092,"Cottidae","family",NA,"Metazoa","Chordata","Actinopteri","Perciformes","Cottidae","",""
"130","525ca393b8f61305a8f3f55dc8f7b6444e63deca",9126,"Passeriformes","order",NA,"Metazoa","Chordata","Aves","Passeriformes","","",""
"131","21dd754b20d6d9503b2fcca30ef565975679a80a",8016,"Oncorhynchus","genus",NA,"Metazoa","Chordata","Actinopteri","Salmoniformes","Salmonidae","Oncorhynchus",""
"132","90e3e18a27213d1c5f919ca3ec39a6b65dc29048",8016,"Oncorhynchus","genus",NA,"Metazoa","Chordata","Actinopteri","Salmoniformes","Salmonidae","Oncorhynchus",""
"133","34d89c8c41926e52c4f3c1b1632a5ba4bc52b057",33213,"Bilateria","clade",1,"Metazoa","","","","","",""
"134","25e8531396b00cb9cdd8c87db81331ec1a0ee28e",123368,"Acanthomorphata","clade",0.9997,"Metazoa","Chordata","Actinopteri","","","",""
"135","3bb5a36e05b6ccabad191b4887c20e4cf835b063",8016,"Oncorhynchus","genus",NA,"Metazoa","Chordata","Actinopteri","Salmoniformes","Salmonidae","Oncorhynchus",""
