Sequencing.run,Sample_name,Sample_ID,Locus,Index.Set,Index.number,i7_Index_Name,i5_Index_Name,Well,Month.year,Creek,Station,Bio.rep,Dilution.factor,Type,rc
9,NGN0960,COI.0222.2Brn.Up.3.TR2,COI,B,191,UDP0191,UDP0191,,222,2Brn,Up,3.TR2,,,
9,NGN0961,COI.0222.2Brn.Up.3.TR3,COI,B,192,UDP0192,UDP0192,,222,2Brn,Up,3.TR3,,,
9,NGN0962,COI.0222.3Chk.Dn.1,COI,A,61,UDP0061,UDP0061,,222,3Chk,Dn,1,,,
9,NGN0963,COI.0222.3Chk.Dn.2,COI,A,62,UDP0062,UDP0062,,222,3Chk,Dn,2,,,
9,NGN0964,COI.0222.3Chk.Dn.3,COI,A,63,UDP0063,UDP0063,,222,3Chk,Dn,3,,,
9,NGN0965,COI.0222.3Chk.Up.1,COI,A,64,UDP0064,UDP0064,,222,3Chk,Up,1,,,
9,NGN0966,COI.0222.3Chk.Up.2,COI,A,65,UDP0065,UDP0065,,222,3Chk,Up,2,,,
9,NGN0967,COI.0222.3Chk.Up.3,COI,A,66,UDP0066,UDP0066,,222,3Chk,Up,3,,,
9,NGN0968,COI.0222.4Pad.Dn.2,COI,A,67,UDP0067,UDP0067,,222,4Pad,Dn,2,,,
9,NGN0969,COI.0222.5Sqm.Dn.2,COI,A,68,UDP0068,UDP0068,,222,5Sqm,Dn,2,,,
9,NGN0970,COI.0222.5Sqm.Up.1,COI,A,69,UDP0069,UDP0069,,222,5Sqm,Up,1,,,
9,NGN0971,COI.Kangaroo,COI,A,70,UDP0070,UDP0070,,Kangaroo,Kangaroo,Kangaroo,Kangaroo,,,
9,NGN0972,Ac16S.0321.4Pad.Up11.1,Ac16S,A,35,UDP0035,UDP0035,C5,321,4Pad,Up11,1,1,sample,0
9,NGN0973,Ac16S.0321.4Pad.Up11.2,Ac16S,A,36,UDP0036,UDP0036,D5,321,4Pad,Up11,2,1,sample,0
9,NGN0974,Ac16S.0321.4Pad.Up11.3,Ac16S,A,37,UDP0037,UDP0037,E5,321,4Pad,Up11,3,1,sample,0
9,NGN0975,Ac16S.0321.4Pad.Up5.1,Ac16S,A,38,UDP0038,UDP0038,F5,321,4Pad,Up5,1,1,sample,0
9,NGN0976,Ac16S.0321.4Pad.Up5.2,Ac16S,A,39,UDP0039,UDP0039,G5,321,4Pad,Up5,2,1,sample,0
9,NGN0977,Ac16S.0321.4Pad.Up5.3,Ac16S,A,40,UDP0040,UDP0040,H5,321,4Pad,Up5,3,1,sample,0
9,NGN0978,Ac16S.0421.4Pad.Up11.1,Ac16S,A,41,UDP0041,UDP0041,A6,421,4Pad,Up11,1,1,sample,0
9,NGN0979,Ac16S.0421.4Pad.Up11.2,Ac16S,A,42,UDP0042,UDP0042,B6,421,4Pad,Up11,2,1,sample,0
9,NGN0980,Ac16S.0421.4Pad.Up11.3,Ac16S,A,43,UDP0043,UDP0043,C6,421,4Pad,Up11,3,1,sample,0
9,NGN0981,Ac16S.0421.4Pad.Up5.1,Ac16S,A,44,UDP0044,UDP0044,D6,421,4Pad,Up5,1,1,sample,0
9,NGN0982,Ac16S.0421.4Pad.Up5.2,Ac16S,A,45,UDP0045,UDP0045,E6,421,4Pad,Up5,2,1,sample,0
9,NGN0983,Ac16S.0421.4Pad.Up5.3,Ac16S,A,46,UDP0046,UDP0046,F6,421,4Pad,Up5,3,1,sample,0
9,NGN0984,Ac16S.0321.3Chk.Dn.1,Ac16S,A,47,UDP0047,UDP0047,G6,321,3Chk,Dn,1,1,sample,0
9,NGN0985,Ac16S.0321.3Chk.Dn.2,Ac16S,A,48,UDP0048,UDP0048,H6,321,3Chk,Dn,2,1,sample,0
9,NGN0986,Ac16S.0321.3Chk.Dn.3,Ac16S,A,49,UDP0049,UDP0049,A7,321,3Chk,Dn,3,1,sample,0
9,NGN0987,Ac16S.0321.3Chk.Up.1,Ac16S,A,50,UDP0050,UDP0050,B7,321,3Chk,Up,1,1,sample,0
9,NGN0988,Ac16S.0321.3Chk.Up.2,Ac16S,A,51,UDP0051,UDP0051,C7,321,3Chk,Up,2,1,sample,0
9,NGN0989,Ac16S.0321.3Chk.Up.3,Ac16S,A,52,UDP0052,UDP0052,D7,321,3Chk,Up,3,1,sample,0
10,NGN0990,MiFish.0921.1Prt.Dn.1,MiFish,B,97,UDP0097,UDP0097,,921,1Prt,Dn,1,,,
10,NGN0991,MiFish.0921.1Prt.Dn.3,MiFish,B,98,UDP0098,UDP0098,,921,1Prt,Dn,3,,,
10,NGN0992,MiFish.0921.1Prt.Up.3,MiFish,B,99,UDP0099,UDP0099,,921,1Prt,Up,3,,,
10,NGN0993,MiFish.0921.2Brn.Up.2,MiFish,B,100,UDP0100,UDP0100,,921,2Brn,Up,2,,,
10,NGN0994,MiFish.0921.3Chk.Dn.2,MiFish,B,101,UDP0101,UDP0101,,921,3Chk,Dn,2,,,
10,NGN0995,MiFish.0921.3Chk.Dn.3,MiFish,B,102,UDP0102,UDP0102,,921,3Chk,Dn,3,,,
10,NGN0996,MiFish.0921.3Chk.Up.1,MiFish,B,103,UDP0103,UDP0103,,921,3Chk,Up,1,,,
10,NGN0997,MiFish.0921.3Chk.Up.2,MiFish,B,104,UDP0104,UDP0104,,921,3Chk,Up,2,,,
10,NGN0998,MiFish.0921.4Pad.Up5.2,MiFish,B,105,UDP0105,UDP0105,,921,4Pad,Up5,2,,,
10,NGN0999,MiFish.0921.4Pad.Up5.3,MiFish,B,106,UDP0106,UDP0106,,921,4Pad,Up5,3,,,
10,NGN1000,MiFish.1021.1Prt.Up.2,MiFish,B,107,UDP0107,UDP0107,,1021,1Prt,Up,2,,,
10,NGN1001,MiFish.1021.3Chk.Dn.3,MiFish,B,108,UDP0108,UDP0108,,1021,3Chk,Dn,3,,,
10,NGN1002,MiFish.1021.3Chk.Dn.3.TR2,MiFish,B,109,UDP0109,UDP0109,,1021,3Chk,Dn,3.TR2,,,
10,NGN1003,MiFish.1021.3Chk.Dn.3.TR3,MiFish,B,110,UDP0110,UDP0110,,1021,3Chk,Dn,3.TR3,,,
10,NGN1004,MiFish.1021.4Pad.Dn.1,MiFish,B,111,UDP0111,UDP0111,,1021,4Pad,Dn,1,,,
10,NGN1005,MiFish.1021.4Pad.Up11.1,MiFish,B,112,UDP0112,UDP0112,,1021,4Pad,Up11,1,,,
10,NGN1006,MiFish.1021.5Sqm.Dn.1,MiFish,B,113,UDP0113,UDP0113,,1021,5Sqm,Dn,1,,,
10,NGN1007,MiFish.1021.5Sqm.Dn.2,MiFish,B,114,UDP0114,UDP0114,,1021,5Sqm,Dn,2,,,
10,NGN1008,MiFish.1021.5Sqm.Dn.3,MiFish,B,115,UDP0115,UDP0115,,1021,5Sqm,Dn,3,,,
10,NGN1009,MiFish.1121.1Prt.Up.1,MiFish,B,116,UDP0116,UDP0116,,1121,1Prt,Up,1,,,
10,NGN1010,MiFish.1121.2Brn.Dn.2,MiFish,B,117,UDP0117,UDP0117,,1121,2Brn,Dn,2,,,
10,NGN1011,MiFish.1121.2Brn.Up.1,MiFish,B,118,UDP0118,UDP0118,,1121,2Brn,Up,1,,,
10,NGN1012,MiFish.1121.3Chk.Dn.1,MiFish,B,119,UDP0119,UDP0119,,1121,3Chk,Dn,1,,,
10,NGN1013,MiFish.1121.3Chk.Dn.3,MiFish,B,120,UDP0120,UDP0120,,1121,3Chk,Dn,3,,,
10,NGN1014,MiFish.1121.4Pad.Up11.3,MiFish,B,121,UDP0121,UDP0121,,1121,4Pad,Up11,3,,,
10,NGN1015,MiFish.1121.5Sqm.Dn.1,MiFish,B,122,UDP0122,UDP0122,,1121,5Sqm,Dn,1,,,
10,NGN1016,MiFish.1221.1Prt.Dn.2,MiFish,B,123,UDP0123,UDP0123,,1221,1Prt,Dn,2,,,
10,NGN1017,MiFish.1221.2Brn.Dn.2,MiFish,B,124,UDP0124,UDP0124,,1221,2Brn,Dn,2,,,
10,NGN1018,MiFish.1221.2Brn.Dn.3,MiFish,B,125,UDP0125,UDP0125,,1221,2Brn,Dn,3,,,
10,NGN1019,MiFish.1221.4Pad.Dn.1,MiFish,B,126,UDP0126,UDP0126,,1221,4Pad,Dn,1,,,
10,NGN1020,MiFish.1221.4Pad.Dn.3,MiFish,B,127,UDP0127,UDP0127,,1221,4Pad,Dn,3,,,
10,NGN1021,MiFish.1221.5Sqm.Up.3,MiFish,B,128,UDP0128,UDP0128,,1221,5Sqm,Up,3,,,
10,NGN1022,MiFish.0122.2Brn.Dn.1,MiFish,B,129,UDP0129,UDP0129,,122,2Brn,Dn,1,,,
10,NGN1023,MiFish.0122.2Brn.Dn.2,MiFish,B,130,UDP0130,UDP0130,,122,2Brn,Dn,2,,,
10,NGN1024,MiFish.0122.3Chk.Dn.3,MiFish,B,131,UDP0131,UDP0131,,122,3Chk,Dn,3,,,
10,NGN1025,MiFish.0122.3Chk.Up.3,MiFish,B,132,UDP0132,UDP0132,,122,3Chk,Up,3,,,
10,NGN1026,MiFish.0122.4Pad.Up11.2,MiFish,B,133,UDP0133,UDP0133,,122,4Pad,Up11,2,,,
10,NGN1027,MiFish.0122.4Pad.Up11.3,MiFish,B,134,UDP0134,UDP0134,,122,4Pad,Up11,3,,,
10,NGN1028,MiFish.0122.4Pad.Up5.3,MiFish,B,135,UDP0135,UDP0135,,122,4Pad,Up5,3,,,
10,NGN1029,MiFish.0122.5Sqm.Up.3,MiFish,B,136,UDP0136,UDP0136,,122,5Sqm,Up,3,,,
10,NGN1030,MiFish.0222.1Prt.Dn.1,MiFish,B,137,UDP0137,UDP0137,,222,1Prt,Dn,1,,,
10,NGN1031,MiFish.0222.1Prt.Dn.3,MiFish,B,138,UDP0138,UDP0138,,222,1Prt,Dn,3,,,
10,NGN1032,MiFish.0222.1Prt.Up.1,MiFish,B,139,UDP0139,UDP0139,,222,1Prt,Up,1,,,
10,NGN1033,MiFish.0222.1Prt.Up.2,MiFish,B,140,UDP0140,UDP0140,,222,1Prt,Up,2,,,
10,NGN1034,MiFish.0222.3Chk.Dn.2,MiFish,B,141,UDP0141,UDP0141,,222,3Chk,Dn,2,,,
10,NGN1035,MiFish.0222.4Pad.Dn.2,MiFish,B,142,UDP0142,UDP0142,,222,4Pad,Dn,2,,,
10,NGN1036,MiFish.0222.4Pad.Up11.2,MiFish,B,143,UDP0143,UDP0143,,222,4Pad,Up11,2,,,
10,NGN1037,MiFish.0222.4Pad.Up11.3,MiFish,B,144,UDP0144,UDP0144,,222,4Pad,Up11,3,,,
10,NGN1038,MiFish.0222.4Pad.Up5.1,MiFish,B,145,UDP0145,UDP0145,,222,4Pad,Up5,1,,,
10,NGN1039,MiFish.0222.5Sqm.Dn.1,MiFish,B,146,UDP0146,UDP0146,,222,5Sqm,Dn,1,,,
10,NGN1040,MiFish.0222.5Sqm.Dn.2,MiFish,B,147,UDP0147,UDP0147,,222,5Sqm,Dn,2,,,
10,NGN1041,MiFish.0222.5Sqm.Up.1,MiFish,B,148,UDP0148,UDP0148,,222,5Sqm,Up,1,,,
10,NGN1042,MiFish.0222.5Sqm.Up.3,MiFish,B,149,UDP0149,UDP0149,,222,5Sqm,Up,3,,,
10,NGN1043,MiFish.Kangaroo,MiFish,B,150,UDP0150,UDP0150,,Kangaroo,Kangaroo,Kangaroo,Kangaroo,,,
10,NGN1044,COI.0921.1Prt.Dn.1,COI,B,151,UDP0151,UDP0151,,921,1Prt,Dn,1,,,
10,NGN1045,COI.0921.1Prt.Dn.3,COI,B,152,UDP0152,UDP0152,,921,1Prt,Dn,3,,,
10,NGN1046,COI.0921.1Prt.Up.2,COI,B,153,UDP0153,UDP0153,,921,1Prt,Up,2,,,
10,NGN1047,COI.0921.2Brn.Dn.2,COI,B,154,UDP0154,UDP0154,,921,2Brn,Dn,2,,,
10,NGN1048,COI.0921.2Brn.Dn.3,COI,B,155,UDP0155,UDP0155,,921,2Brn,Dn,3,,,
10,NGN1049,COI.0921.4Pad.Up11.1,COI,B,156,UDP0156,UDP0156,,921,4Pad,Up11,1,,,
10,NGN1050,COI.0921.4Pad.Up11.1.TR2,COI,B,157,UDP0157,UDP0157,,921,4Pad,Up11,1.TR2,,,
10,NGN1051,COI.0921.4Pad.Up11.1.TR3,COI,B,158,UDP0158,UDP0158,,921,4Pad,Up11,1.TR3,,,
10,NGN1052,COI.0921.4Pad.Up11.3,COI,B,159,UDP0159,UDP0159,,921,4Pad,Up11,3,,,
10,NGN1053,COI.0921.4Pad.Up5.3,COI,B,160,UDP0160,UDP0160,,921,4Pad,Up5,3,,,
10,NGN1054,COI.0921.5Sqm.Dn.1,COI,B,161,UDP0161,UDP0161,,921,5Sqm,Dn,1,,,
10,NGN1055,COI.1021.2Brn.Dn.1,COI,B,162,UDP0162,UDP0162,,1021,2Brn,Dn,1,,,
10,NGN1056,COI.1021.2Brn.Up.1,COI,B,163,UDP0163,UDP0163,,1021,2Brn,Up,1,,,
10,NGN1057,COI.1021.3Chk.Dn.1,COI,B,164,UDP0164,UDP0164,,1021,3Chk,Dn,1,,,
10,NGN1058,COI.1021.3Chk.Up.1,COI,B,165,UDP0165,UDP0165,,1021,3Chk,Up,1,,,
10,NGN1059,COI.1021.3Chk.Up.2,COI,B,166,UDP0166,UDP0166,,1021,3Chk,Up,2,,,
10,NGN1060,COI.1021.3Chk.Up.2.TR2,COI,B,167,UDP0167,UDP0167,,1021,3Chk,Up,2.TR2,,,
10,NGN1061,COI.1021.3Chk.Up.2.TR3,COI,B,168,UDP0168,UDP0168,,1021,3Chk,Up,2.TR3,,,
10,NGN1062,COI.1021.4Pad.Dn.1,COI,B,169,UDP0169,UDP0169,,1021,4Pad,Dn,1,,,
10,NGN1063,COI.1021.4Pad.Up5.1,COI,B,170,UDP0170,UDP0170,,1021,4Pad,Up5,1,,,
10,NGN1064,COI.1021.5Sqm.Dn.1,COI,B,171,UDP0171,UDP0171,,1021,5Sqm,Dn,1,,,
10,NGN1065,COI.1021.5Sqm.Up.3,COI,B,172,UDP0172,UDP0172,,1021,5Sqm,Up,3,,,
10,NGN1066,COI.1121.1Prt.Dn.1,COI,B,173,UDP0173,UDP0173,,1121,1Prt,Dn,1,,,
10,NGN1067,COI.1121.1Prt.Dn.1.TR2,COI,B,174,UDP0174,UDP0174,,1121,1Prt,Dn,1.TR2,,,
10,NGN1068,COI.1121.1Prt.Dn.1.TR3,COI,B,175,UDP0175,UDP0175,,1121,1Prt,Dn,1.TR3,,,
10,NGN1069,COI.1121.1Prt.Up.1,COI,B,176,UDP0176,UDP0176,,1121,1Prt,Up,1,,,
10,NGN1070,COI.1121.4Pad.Up11.2,COI,B,177,UDP0177,UDP0177,,1121,4Pad,Up11,2,,,
10,NGN1071,COI.1121.4Pad.Up5.1,COI,B,178,UDP0178,UDP0178,,1121,4Pad,Up5,1,,,
10,NGN1072,COI.1121.4Pad.Up5.2,COI,B,179,UDP0179,UDP0179,,1121,4Pad,Up5,2,,,
10,NGN1073,COI.1121.5Sqm.Dn.1,COI,B,180,UDP0180,UDP0180,,1121,5Sqm,Dn,1,,,
10,NGN1074,COI.1121.5Sqm.Up.2,COI,B,181,UDP0181,UDP0181,,1121,5Sqm,Up,2,,,
10,NGN1075,COI.1221.1Prt.Dn.3,COI,B,182,UDP0182,UDP0182,,1221,1Prt,Dn,3,,,
10,NGN1076,COI.1221.2Brn.Up.2,COI,B,183,UDP0183,UDP0183,,1221,2Brn,Up,2,,,
10,NGN1077,COI.1221.3Chk.Up.3,COI,B,184,UDP0184,UDP0184,,1221,3Chk,Up,3,,,
10,NGN1078,COI.1221.4Pad.Dn.3,COI,B,185,UDP0185,UDP0185,,1221,4Pad,Dn,3,,,
10,NGN1079,COI.1221.4Pad.Up11.3,COI,B,186,UDP0186,UDP0186,,1221,4Pad,Up11,3,,,
10,NGN1080,COI.1221.5Sqm.Dn.1,COI,B,187,UDP0187,UDP0187,,1221,5Sqm,Dn,1,,,
10,NGN1081,COI.0122.1Prt.Dn.2,COI,B,188,UDP0188,UDP0188,,122,1Prt,Dn,2,,,
10,NGN1082,COI.0122.1Prt.Dn.3,COI,B,189,UDP0189,UDP0189,,122,1Prt,Dn,3,,,
10,NGN1083,COI.0122.3Chk.Dn.1,COI,B,190,UDP0190,UDP0190,,122,3Chk,Dn,1,,,
10,NGN1084,COI.0122.4Pad.Dn.2,COI,B,191,UDP0191,UDP0191,,122,4Pad,Dn,2,,,
10,NGN1085,COI.0122.4Pad.Up11.1,COI,B,192,UDP0192,UDP0192,,122,4Pad,Up11,1,,,
10,NGN1086,COI.0122.4Pad.Up11.3,COI,A,71,UDP0071,UDP0071,,122,4Pad,Up11,3,,,
10,NGN1087,COI.0122.5Sqm.Dn.3,COI,A,72,UDP0072,UDP0072,,122,5Sqm,Dn,3,,,
10,NGN1088,COI.0122.5Sqm.Up.1,COI,A,73,UDP0073,UDP0073,,122,5Sqm,Up,1,,,
10,NGN1089,COI.0122.5Sqm.Up.3,COI,A,74,UDP0074,UDP0074,,122,5Sqm,Up,3,,,
10,NGN1090,COI.0222.1Prt.Up.1,COI,A,75,UDP0075,UDP0075,,222,1Prt,Up,1,,,
10,NGN1091,COI.0222.2Brn.Dn.3,COI,A,76,UDP0076,UDP0076,,222,2Brn,Dn,3,,,
10,NGN1092,COI.0222.4Pad.Up11.1,COI,A,77,UDP0077,UDP0077,,222,4Pad,Up11,1,,,
10,NGN1093,COI.0222.4Pad.Up11.2,COI,A,78,UDP0078,UDP0078,,222,4Pad,Up11,2,,,
10,NGN1094,COI.0222.4Pad.Up5.1,COI,A,79,UDP0079,UDP0079,,222,4Pad,Up5,1,,,
10,NGN1095,COI.0222.4Pad.Up5.2,COI,A,80,UDP0080,UDP0080,,222,4Pad,Up5,2,,,
10,NGN1096,COI.Kangaroo,COI,A,81,UDP0081,UDP0081,,Kangaroo,Kangaroo,Kangaroo,Kangaroo,,,
10,NGN1097,Ac16S.0321.4Pad.Up11.1,Ac16S,A,35,UDP0035,UDP0035,C5,321,4Pad,Up11,1,1,sample,0
10,NGN1098,Ac16S.0321.4Pad.Up11.2,Ac16S,A,36,UDP0036,UDP0036,D5,321,4Pad,Up11,2,1,sample,0
10,NGN1099,Ac16S.0321.4Pad.Up11.3,Ac16S,A,37,UDP0037,UDP0037,E5,321,4Pad,Up11,3,1,sample,0
10,NGN1100,Ac16S.0321.4Pad.Up5.1,Ac16S,A,38,UDP0038,UDP0038,F5,321,4Pad,Up5,1,1,sample,0
10,NGN1101,Ac16S.0321.4Pad.Up5.2,Ac16S,A,39,UDP0039,UDP0039,G5,321,4Pad,Up5,2,1,sample,0
10,NGN1102,Ac16S.0321.4Pad.Up5.3,Ac16S,A,40,UDP0040,UDP0040,H5,321,4Pad,Up5,3,1,sample,0
10,NGN1103,Ac16S.0421.4Pad.Up11.1,Ac16S,A,41,UDP0041,UDP0041,A6,421,4Pad,Up11,1,1,sample,0
10,NGN1104,Ac16S.0421.4Pad.Up11.2,Ac16S,A,42,UDP0042,UDP0042,B6,421,4Pad,Up11,2,1,sample,0
10,NGN1105,Ac16S.0421.4Pad.Up11.3,Ac16S,A,43,UDP0043,UDP0043,C6,421,4Pad,Up11,3,1,sample,0
10,NGN1106,Ac16S.0421.4Pad.Up5.1,Ac16S,A,44,UDP0044,UDP0044,D6,421,4Pad,Up5,1,1,sample,0
10,NGN1107,Ac16S.0421.4Pad.Up5.2,Ac16S,A,45,UDP0045,UDP0045,E6,421,4Pad,Up5,2,1,sample,0
10,NGN1108,Ac16S.0421.4Pad.Up5.3,Ac16S,A,46,UDP0046,UDP0046,F6,421,4Pad,Up5,3,1,sample,0
10,NGN1109,Ac16S.0321.3Chk.Dn.1,Ac16S,A,47,UDP0047,UDP0047,G6,321,3Chk,Dn,1,1,sample,0
10,NGN1110,Ac16S.0321.3Chk.Dn.2,Ac16S,A,48,UDP0048,UDP0048,H6,321,3Chk,Dn,2,1,sample,0
10,NGN1111,Ac16S.0321.3Chk.Dn.3,Ac16S,A,49,UDP0049,UDP0049,A7,321,3Chk,Dn,3,1,sample,0
10,NGN1112,Ac16S.0321.3Chk.Up.1,Ac16S,A,50,UDP0050,UDP0050,B7,321,3Chk,Up,1,1,sample,0
10,NGN1113,Ac16S.0321.3Chk.Up.2,Ac16S,A,51,UDP0051,UDP0051,C7,321,3Chk,Up,2,1,sample,0
10,NGN1114,Ac16S.0321.3Chk.Up.3,Ac16S,A,52,UDP0052,UDP0052,D7,321,3Chk,Up,3,1,sample,0
11,NGN1115,MiFish.0921.1Prt.Dn.2,MiFish,B,97,UDP0097,UDP0097,,921,1Prt,Dn,2,,,
11,NGN1116,MiFish.0921.1Prt.Up.1,MiFish,B,98,UDP0098,UDP0098,,921,1Prt,Up,1,,,
11,NGN1117,MiFish.0921.2Brn.Dn.1,MiFish,B,99,UDP0099,UDP0099,,921,2Brn,Dn,1,,,
11,NGN1118,MiFish.0921.4Pad.Dn.2,MiFish,B,100,UDP0100,UDP0100,,921,4Pad,Dn,2,,,
11,NGN1119,MiFish.0921.4Pad.Up11.2,MiFish,B,101,UDP0101,UDP0101,,921,4Pad,Up11,2,,,
11,NGN1120,MiFish.0921.5Sqm.Dn.1,MiFish,B,102,UDP0102,UDP0102,,921,5Sqm,Dn,1,,,
11,NGN1121,MiFish.0921.5Sqm.Dn.3,MiFish,B,103,UDP0103,UDP0103,,921,5Sqm,Dn,3,,,
11,NGN1122,MiFish.1021.1Prt.Dn.2,MiFish,B,104,UDP0104,UDP0104,,1021,1Prt,Dn,2,,,
11,NGN1123,MiFish.1021.2Brn.Dn.2,MiFish,B,105,UDP0105,UDP0105,,1021,2Brn,Dn,2,,,
11,NGN1124,MiFish.1021.2Brn.Up.3,MiFish,B,106,UDP0106,UDP0106,,1021,2Brn,Up,3,,,
11,NGN1125,MiFish.1021.3Chk.Dn.1,MiFish,B,107,UDP0107,UDP0107,,1021,3Chk,Dn,1,,,
11,NGN1126,MiFish.1021.4Pad.Dn.2,MiFish,B,108,UDP0108,UDP0108,,1021,4Pad,Dn,2,,,
11,NGN1127,MiFish.1021.4Pad.Dn.3,MiFish,B,109,UDP0109,UDP0109,,1021,4Pad,Dn,3,,,
11,NGN1128,MiFish.1021.4Pad.Up11.2,MiFish,B,110,UDP0110,UDP0110,,1021,4Pad,Up11,2,,,
11,NGN1129,MiFish.1021.4Pad.Up5.1,MiFish,B,111,UDP0111,UDP0111,,1021,4Pad,Up5,1,,,
11,NGN1130,MiFish.1021.4Pad.Up5.3,MiFish,B,112,UDP0112,UDP0112,,1021,4Pad,Up5,3,,,
11,NGN1131,MiFish.1021.5Sqm.Up.2,MiFish,B,113,UDP0113,UDP0113,,1021,5Sqm,Up,2,,,
11,NGN1132,MiFish.1021.5Sqm.Up.3,MiFish,B,114,UDP0114,UDP0114,,1021,5Sqm,Up,3,,,
11,NGN1133,MiFish.1121.1Prt.Dn.2,MiFish,B,115,UDP0115,UDP0115,,1121,1Prt,Dn,2,,,
11,NGN1134,MiFish.1121.2Brn.Up.2,MiFish,B,116,UDP0116,UDP0116,,1121,2Brn,Up,2,,,
11,NGN1135,MiFish.1121.3Chk.Dn.2,MiFish,B,117,UDP0117,UDP0117,,1121,3Chk,Dn,2,,,
11,NGN1136,MiFish.1121.4Pad.Dn.2,MiFish,B,118,UDP0118,UDP0118,,1121,4Pad,Dn,2,,,
11,NGN1137,MiFish.1121.4Pad.Up5.1,MiFish,B,119,UDP0119,UDP0119,,1121,4Pad,Up5,1,,,
11,NGN1138,MiFish.1121.5Sqm.Dn.2,MiFish,B,120,UDP0120,UDP0120,,1121,5Sqm,Dn,2,,,
11,NGN1139,MiFish.1121.5Sqm.Dn.3,MiFish,B,121,UDP0121,UDP0121,,1121,5Sqm,Dn,3,,,
11,NGN1140,MiFish.1121.5Sqm.Up.1,MiFish,B,122,UDP0122,UDP0122,,1121,5Sqm,Up,1,,,
11,NGN1141,MiFish.1121.5Sqm.Up.3,MiFish,B,123,UDP0123,UDP0123,,1121,5Sqm,Up,3,,,
11,NGN1142,MiFish.1221.1Prt.Up.2,MiFish,B,124,UDP0124,UDP0124,,1221,1Prt,Up,2,,,
11,NGN1143,MiFish.1221.1Prt.Up.3,MiFish,B,125,UDP0125,UDP0125,,1221,1Prt,Up,3,,,
11,NGN1144,MiFish.1221.2Brn.Dn.1,MiFish,B,126,UDP0126,UDP0126,,1221,2Brn,Dn,1,,,
11,NGN1145,MiFish.1221.2Brn.Up.1,MiFish,B,127,UDP0127,UDP0127,,1221,2Brn,Up,1,,,
11,NGN1146,MiFish.1221.2Brn.Up.3,MiFish,B,128,UDP0128,UDP0128,,1221,2Brn,Up,3,,,
11,NGN1147,MiFish.1221.2Brn.Up.3.TR2,MiFish,B,129,UDP0129,UDP0129,,1221,2Brn,Up,3.TR2,,,
11,NGN1148,MiFish.1221.2Brn.Up.3.TR3,MiFish,B,130,UDP0130,UDP0130,,1221,2Brn,Up,3.TR3,,,
11,NGN1149,MiFish.1221.4Pad.Up5.1,MiFish,B,131,UDP0131,UDP0131,,1221,4Pad,Up5,1,,,
11,NGN1150,MiFish.1221.5Sqm.Dn.2,MiFish,B,132,UDP0132,UDP0132,,1221,5Sqm,Dn,2,,,
11,NGN1151,MiFish.1221.5Sqm.Up.1,MiFish,B,133,UDP0133,UDP0133,,1221,5Sqm,Up,1,,,
11,NGN1152,MiFish.1221.5Sqm.Up.2,MiFish,B,134,UDP0134,UDP0134,,1221,5Sqm,Up,2,,,
11,NGN1153,MiFish.0122.1Prt.Dn.2,MiFish,B,135,UDP0135,UDP0135,,122,1Prt,Dn,2,,,
11,NGN1154,MiFish.0122.4Pad.Dn.3,MiFish,B,136,UDP0136,UDP0136,,122,4Pad,Dn,3,,,
11,NGN1155,MiFish.0122.4Pad.Up11.1,MiFish,B,137,UDP0137,UDP0137,,122,4Pad,Up11,1,,,
11,NGN1156,MiFish.0122.4Pad.Up11.1.TR2,MiFish,B,138,UDP0138,UDP0138,,122,4Pad,Up11,1.TR2,,,
11,NGN1157,MiFish.0122.4Pad.Up11.1.TR3,MiFish,B,139,UDP0139,UDP0139,,122,4Pad,Up11,1.TR3,,,
11,NGN1158,MiFish.0122.5Sqm.Dn.1,MiFish,B,140,UDP0140,UDP0140,,122,5Sqm,Dn,1,,,
11,NGN1159,MiFish.0122.5Sqm.Up.1,MiFish,B,141,UDP0141,UDP0141,,122,5Sqm,Up,1,,,
11,NGN1160,MiFish.0122.5Sqm.Up.2,MiFish,B,142,UDP0142,UDP0142,,122,5Sqm,Up,2,,,
11,NGN1161,MiFish.0222.1Prt.Dn.2,MiFish,B,143,UDP0143,UDP0143,,222,1Prt,Dn,2,,,
11,NGN1162,MiFish.0222.1Prt.Up.3,MiFish,B,144,UDP0144,UDP0144,,222,1Prt,Up,3,,,
11,NGN1163,MiFish.0222.2Brn.Dn.2,MiFish,B,145,UDP0145,UDP0145,,222,2Brn,Dn,2,,,
11,NGN1164,MiFish.0222.2Brn.Up.1,MiFish,B,146,UDP0146,UDP0146,,222,2Brn,Up,1,,,
11,NGN1165,MiFish.0222.3Chk.Up.3,MiFish,B,147,UDP0147,UDP0147,,222,3Chk,Up,3,,,
11,NGN1166,MiFish.0222.4Pad.Dn.1,MiFish,B,148,UDP0148,UDP0148,,222,4Pad,Dn,1,,,
11,NGN1167,MiFish.0222.4Pad.Up11.1,MiFish,B,149,UDP0149,UDP0149,,222,4Pad,Up11,1,,,
11,NGN1168,MiFish.0222.4Pad.Up5.2,MiFish,B,150,UDP0150,UDP0150,,222,4Pad,Up5,2,,,
11,NGN1169,MiFish.Kangaroo,MiFish,B,151,UDP0151,UDP0151,,Kangaroo,Kangaroo,Kangaroo,Kangaroo,,,
11,NGN1170,COI.0921.1Prt.Up.1,COI,B,152,UDP0152,UDP0152,,921,1Prt,Up,1,,,
